"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Solar Radiation  (W/m2) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-11-15 09:00:00",13.58,62.93,151.968,29.52,183.4,12.17,22.59,1.412
"2023-11-15 08:00:00",13.59,58.47,40.77996,29.76,179.6,14.9,21.89,9.88
"2023-11-15 07:00:00",13.58,42.36,1.547776,28.84,190.1,15.77,21.89,11.3
"2023-11-15 06:00:00",13.59,35.76,0.4143622,28.9,193.5,14.46,18.36,9.88
"2023-11-15 05:00:00",13.59,34.68,3.119853,28.63,191.5,14.64,22.59,10.59
"2023-11-15 04:00:00",13.59,38.95,6.26394,27.75,189.8,16.98,25.42,12
"2023-11-15 03:00:00",13.59,36.93,8.201148,28.2,190.2,12.4,19.77,7.766
"2023-11-15 02:00:00",13.59,40.88,5.337399,27.56,194,12.47,16.24,7.766
"2023-11-15 01:00:00",13.59,39.47,11.07697,28.64,189,12.82,17.65,9.18
"2023-11-15 00:00:00",13.59,41.29,9.553631,28.7,187.7,12.34,17.65,9.18
"2023-11-14 23:00:00",13.59,49.22,2.278732,27.44,182.2,16.39,24.71,12.71
"2023-11-14 22:00:00",13.59,61.99,0.7067729,26.74,188.7,12.89,20.47,8.47
"2023-11-14 21:00:00",13.59,60.52,0.3533833,27.27,184.2,11.66,15.53,8.47
"2023-11-14 20:00:00",13.59,61.95,0.2437057,26.82,178.5,16.27,21.89,12
"2023-11-14 19:00:00",13.59,67.84,0.1218503,26.55,188.4,12.97,15.53,9.88
"2023-11-14 18:00:00",13.59,72.98,0.1583987,26.57,189.4,13.53,17.65,8.47
"2023-11-14 17:00:00",13.59,74.49,23.41591,26.98,194.2,9.99,13.41,7.06
"2023-11-14 16:00:00",13.58,78.04,219.6739,27.83,199.5,8.7,14.12,4.942
"2023-11-14 15:00:00",13.59,76.65,383.5454,29.63,199.7,7.34,12.71,4.942
"2023-11-14 14:00:00",13.59,80.3,660.861,29.09,197.3,9.25,14.12,5.648
"2023-11-14 13:00:00",13.59,84.7,1092.87,28.77,209.3,9.59,14.83,3.53
"2023-11-14 12:00:00",13.59,81.8,1124.564,27.71,192,13.31,18.36,7.766
"2023-11-14 11:00:00",13.59,87.8,735.0034,26.63,187.4,14.99,20.47,9.88
"2023-11-14 10:00:00",13.59,88.1,389.8469,25.5,181.5,13.79,17.65,10.59
"2023-11-14 09:00:00",13.58,89.5,365.07,24.97,187.2,9.42,14.12,0
"2023-11-14 08:00:00",13.58,90.5,24.44444,24.24,71.84,1.806,4.942,0
"2023-11-14 07:00:00",13.58,90.2,0,24,64.99,1.249,3.53,0
"2023-11-14 06:00:00",13.59,91.3,0,23.41,64.92,2.183,6.354,0
"2023-11-14 05:00:00",13.59,91.2,0,23.22,170.7,0.739,4.942,0
"2023-11-14 04:00:00",13.59,92.8,0,23.05,202,7.289,14.12,0
"2023-11-14 03:00:00",13.59,92.8,0,22.94,181.7,6.84,13.41,0
"2023-11-14 02:00:00",13.59,93.1,0,23.73,84.9,2.51,6.354,0
"2023-11-14 01:00:00",13.59,93.1,0,23.36,175.3,2.908,7.766,0
"2023-11-14 00:00:00",13.59,93.6,0,23.69,188.1,7.097,9.88,4.236
"2023-11-13 23:00:00",13.59,94.2,0,24.57,179.4,12.06,19.06,7.06
"2023-11-13 22:00:00",13.59,94,0.2071563,24.39,154.4,7.695,14.83,1.412
"2023-11-13 21:00:00",13.59,93.8,0,24.71,7.571,0.635,4.236,0
"2023-11-13 20:00:00",13.59,93.5,0,24.19,140.3,0.839,3.53,0
"2023-11-13 19:00:00",13.59,94,0,24.61,182.1,5.085,9.88,0
"2023-11-13 18:00:00",13.59,93.5,0,24.08,184.2,1.649,6.354,0
"2023-11-13 17:00:00",13.58,94.5,11.83194,25.27,181.9,3.901,8.47,0
"2023-11-13 16:00:00",13.58,95.3,91.488,26.82,205.6,5.164,9.88,0
"2023-11-13 15:00:00",13.58,97,325.6447,28.74,146.6,2.644,7.766,0
"2023-11-13 14:00:00",13.59,97.4,586.4574,30.42,182.3,3.714,11.3,0
"2023-11-13 13:00:00",13.59,96.6,418.25,29.5,190.5,4.132,8.47,0.706
"2023-11-13 12:00:00",13.59,96.5,431.9905,29.23,203,5.499,8.47,2.118
"2023-11-13 11:00:00",13.58,96.7,581.1642,29.71,203.3,5.287,9.88,0.706
"2023-11-13 10:00:00",13.57,96.2,462.8604,28.62,199.5,5.613,9.18,2.824
"2023-11-13 09:00:00",13.59,96,306.4115,28.24,204.9,4.279,7.06,0.706
"2023-11-13 08:00:00",13.59,95.5,51.86379,27.27,273.2,1.7,7.06,0
"2023-11-13 07:00:00",13.59,95.8,0,27.4,237.9,4.775,13.41,1.412
"2023-11-13 06:00:00",13.59,96.4,0,28.23,227.8,4.795,11.3,1.412
"2023-11-13 05:00:00",13.59,97.1,0.01218687,29.88,191.4,17.67,33.18,7.766
"2023-11-13 04:00:00",13.59,97.2,0.2924998,30.07,176.7,19.72,34.59,5.648
"2023-11-13 03:00:00",13.59,97.2,0,30,187.2,22.9,34.59,11.3
"2023-11-13 02:00:00",13.59,97.4,0,30.29,189.6,24.6,40.95,5.648
"2023-11-13 01:00:00",13.59,97.7,0,30.83,190.5,29.25,47.3,14.12
"2023-11-13 00:00:00",13.59,97.5,0,30.45,189,26.68,41.65,7.06
"2023-11-12 23:00:00",13.59,97.8,0,30.75,185.8,17.45,31.06,5.648
"2023-11-12 22:00:00",13.59,97.8,0,30.76,184.9,14.78,31.77,4.236
"2023-11-12 21:00:00",13.59,97.7,0.04874316,30.95,189.2,16.61,28.95,4.942
"2023-11-12 20:00:00",13.59,97.5,0.8895609,31.27,171.8,9.05,24,1.412
"2023-11-12 19:00:00",13.59,97.4,0.2680842,30.93,102.8,4.254,15.53,1.412
"2023-11-12 18:00:00",13.59,97.4,0,30.65,349.4,4.071,11.3,0
"2023-11-12 17:00:00",13.59,97.2,10.04112,30.67,14.41,4.46,10.59,0.706
"2023-11-12 16:00:00",13.59,96.6,83.32653,31.24,108.3,4.699,11.3,0.706
"2023-11-12 15:00:00",13.59,96.3,200.4932,31.38,124.6,5.552,12.71,0.706
"2023-11-12 14:00:00",13.59,96.3,401.035,31.06,308.9,6.176,24,1.412
"2023-11-12 13:00:00",13.59,96.4,676.9218,31.08,177.6,13.18,28.24,2.824
"2023-11-12 12:00:00",13.59,96.7,739.9448,32.4,180.8,11.67,24,4.942
"2023-11-12 11:00:00",13.59,96.8,663.9676,32.33,208.9,5.499,13.41,0
"2023-11-12 10:00:00",13.59,96.6,447.6693,31.47,213.1,4.632,9.18,0.706
"2023-11-12 09:00:00",13.59,95.6,211.9471,28.43,211.1,11.85,18.36,6.354
"2023-11-12 08:00:00",13.59,95.4,28.73402,27.81,211.1,9.53,14.12,3.53
"2023-11-12 07:00:00",13.59,95.5,0,27.38,211.1,10.01,18.36,2.824
"2023-11-12 06:00:00",13.59,95.5,0,27.1,211.1,10.27,16.94,3.53
"2023-11-12 05:00:00",13.59,95.7,0,27.35,211.1,9.65,19.06,3.53
"2023-11-12 04:00:00",13.59,95.9,0,27.72,211.1,5.977,17.65,0
"2023-11-12 03:00:00",13.59,95.9,0,27.79,211.1,5.989,12,0
"2023-11-12 02:00:00",13.59,95.7,0,27.37,211.1,2.877,10.59,0
"2023-11-12 01:00:00",13.59,95.8,0.01218574,27.41,211.1,1.165,5.648,0
"2023-11-12 00:00:00",13.59,95.9,0,27.77,211.1,3.963,10.59,0
"2023-11-11 23:00:00",13.59,96,0,28.07,211.1,6.095,12.71,2.824
"2023-11-11 22:00:00",13.59,95.8,0,27.65,211.2,7.925,14.12,2.824
"2023-11-11 21:00:00",13.59,96,0,27.83,211.2,6.731,14.83,0
"2023-11-11 20:00:00",13.59,96.2,0,28.25,211.2,8.27,19.06,0
"2023-11-11 19:00:00",13.59,96.3,0,28.33,211.2,0.814,10.59,0
"2023-11-11 18:00:00",13.59,96.7,0.02437206,29.09,211.1,1.634,12.71,0
"2023-11-11 17:00:00",13.59,96.4,14.45238,28.69,211.1,1.918,15.53,0
"2023-11-11 16:00:00",13.59,96.5,96.03653,28.79,211.1,0.373,9.88,0
"2023-11-11 15:00:00",13.59,97,177.9993,29.51,211.1,0.006,1.412,0
"2023-11-11 14:00:00",13.59,97.3,207.3667,30.29,211.1,0.016,2.118,0
"2023-11-11 13:00:00",13.59,97.6,423.3139,30.69,214.4,0.006,1.412,0
"2023-11-11 12:00:00",13.59,97.2,209.7341,30.18,208.2,0.025,2.824,0
"2023-11-11 11:00:00",13.59,97.1,218.9659,29.9,208.2,3.281,19.06,0
"2023-11-11 10:00:00",13.59,97,321.368,29.8,208.2,7.495,31.06,0
"2023-11-11 09:00:00",13.59,97.1,85.20374,29.52,208.2,1.812,15.53,0
"2023-11-11 08:00:00",13.6,98.1,10.11595,29.92,208.2,6.434,29.65,0
"2023-11-11 07:00:00",13.59,100,0,30.24,208.3,13.07,31.06,0
"2023-11-11 06:00:00",13.59,100,0.1706308,31.87,200.3,12.19,55.77,0
"2023-11-11 05:00:00",13.59,100,1.389424,31.84,184.7,42.41,69.89,19.77
"2023-11-11 04:00:00",13.59,100,3.351668,31.78,163.7,29.66,42.36,14.83
"2023-11-11 03:00:00",13.59,97.4,1.584424,30.65,163.5,21.86,33.89,0.706
"2023-11-11 02:00:00",13.59,97.2,2.461953,30.27,163.5,19.38,26.83,0
"2023-11-11 01:00:00",13.59,96.7,2.669143,29.31,163.5,19.26,31.06,12
"2023-11-11 00:00:00",13.59,96.3,0.03656365,28.57,179.6,22.01,30.36,13.41
"2023-11-10 23:00:00",13.59,96.1,0.08531492,28.17,195.6,25.52,34.59,13.41
"2023-11-10 22:00:00",13.59,96,0.06093936,27.96,193.5,26.96,36.01,14.12
"2023-11-10 21:00:00",13.59,96,0,27.92,184.2,26.08,32.48,17.65
"2023-11-10 20:00:00",13.59,96.2,0,28.33,191.5,24.43,32.48,11.3
"2023-11-10 19:00:00",13.59,96.2,0,28.4,192.2,24.19,31.77,16.94
"2023-11-10 18:00:00",13.59,96.2,0,28.45,182.1,26.92,38.12,18.36
"2023-11-10 17:00:00",13.59,96.4,9.469996,28.66,188.8,25.05,34.59,14.83
"2023-11-10 16:00:00",13.59,96.6,73.38305,29.05,189.4,21.81,30.36,14.12
"2023-11-10 15:00:00",13.59,96.6,153.2859,29.12,183.6,21.2,30.36,13.41
"2023-11-10 14:00:00",13.59,96.6,254.696,29.07,186,19.01,28.24,6.354
"2023-11-10 13:00:00",13.59,96.6,343.5152,29.24,187,17.98,29.65,7.06
"2023-11-10 12:00:00",13.59,96.4,230.9213,28.96,188.1,18.14,28.95,6.354
"2023-11-10 11:00:00",13.57,96.3,232.8014,28.81,182.8,16.3,24.71,8.47
"2023-11-10 10:00:00",13.55,96.2,244.1203,28.62,183.6,13.64,19.77,8.47
"2023-11-10 09:00:00",13.59,96,180.8631,28.22,176.3,14.78,22.59,8.47
"2023-11-10 08:00:00",13.58,96,52.11871,28.12,196.4,9.71,16.24,6.354
"2023-11-10 07:00:00",13.59,95.9,0.3777579,27.92,209.7,6.077,10.59,2.118
"2023-11-10 06:00:00",13.59,96.2,0,28.28,204.1,5.917,11.3,0.706
"2023-11-10 05:00:00",13.59,96.2,0,28.26,183.3,8.09,13.41,4.942
"2023-11-10 04:00:00",13.59,96.1,0,28.26,195.1,7.474,9.88,4.236
"2023-11-10 03:00:00",13.59,96.2,0,28.47,175.1,10.87,17.65,5.648
"2023-11-10 02:00:00",13.59,96.1,0,28.18,194.5,10.03,14.12,7.06
"2023-11-10 01:00:00",13.59,96.2,0,28.26,181.7,10.84,14.12,6.354
"2023-11-10 00:00:00",13.59,96.3,0,28.43,170.6,15.9,26.83,9.18
"2023-11-09 23:00:00",13.59,96.2,0,28.37,176.6,19.78,31.77,12
"2023-11-09 22:00:00",13.59,96.4,0,28.64,184.5,27.23,39.54,14.12
"2023-11-09 21:00:00",13.59,96.5,0,28.7,196.9,24.65,43.77,9.88
"2023-11-09 20:00:00",13.59,96.4,0,28.61,186.5,16.64,28.24,5.648
"2023-11-09 19:00:00",13.59,96.3,0,28.38,180.7,16.87,37.42,1.412
"2023-11-09 18:00:00",13.59,96.3,0,28.37,193.2,13.59,33.18,4.236
"2023-11-09 17:00:00",13.59,96.2,6.03286,28.4,171.8,19.95,46.6,2.118
"2023-11-09 16:00:00",13.59,73.49,66.45554,31.66,183.7,32.92,52.24,10.59
"2023-11-09 15:00:00",13.59,48.19,209.4797,35.66,187.6,16.62,28.95,4.236
"2023-11-09 14:00:00",13.59,52.47,382.2623,35.55,193.7,17.55,28.95,7.06
"2023-11-09 13:00:00",13.59,49.36,747.433,36.16,197.5,17.48,28.24,9.88
"2023-11-09 12:00:00",13.59,47.8,838.2324,36.93,193,16.62,26.12,9.18
"2023-11-09 11:00:00",13.59,55.8,456.2057,35.29,190.5,20.56,28.95,9.88
"2023-11-09 10:00:00",13.59,57.86,548.5258,35.18,191.6,25,31.77,10.59
"2023-11-09 09:00:00",13.59,71.49,239.4622,33.68,189.6,21.53,32.48,6.354
"2023-11-09 08:00:00",13.59,91.7,109.9402,30.71,186.3,14.22,21.18,5.648
"2023-11-09 07:00:00",13.59,95,1.645084,29.92,193.5,11.54,17.65,6.354
"2023-11-09 06:00:00",13.59,95.3,0.2558995,30.32,204.3,11.35,16.94,7.766
"2023-11-09 05:00:00",13.59,95.5,0.5118112,30.22,201.7,11.65,16.24,7.766
"2023-11-09 04:00:00",13.59,95.6,0,30.25,186.1,12.28,18.36,5.648
"2023-11-09 03:00:00",13.59,95.7,0,30.11,160.1,10.08,16.94,4.942
"2023-11-09 02:00:00",13.59,96.1,0,30.23,181.1,13.6,18.36,7.766
"2023-11-09 01:00:00",13.59,96.3,0,30.27,177,14.02,16.94,9.88
"2023-11-09 00:00:00",13.59,96.4,0,30.63,179.1,7.484,14.83,3.53
"2023-11-08 23:00:00",13.59,96.7,0,30.84,194.6,5.67,9.18,3.53
"2023-11-08 22:00:00",13.58,96.8,0,30.7,190.2,3.897,9.18,0
"2023-11-08 21:00:00",13.59,95.9,0,29.02,206.7,0.559,4.942,0
"2023-11-08 20:00:00",13.59,96.7,0,29.81,200.9,3.279,8.47,0
"2023-11-08 19:00:00",13.59,96.9,0,29.84,192.5,7.837,12,3.53
"2023-11-08 18:00:00",13.59,96.9,0,29.77,194.2,6.499,12,0.706
"2023-11-08 17:00:00",13.59,97.2,18.22994,30.2,154.7,2.455,5.648,0
"2023-11-08 16:00:00",13.58,97.4,216.8105,31.68,205.7,2.21,5.648,0
"2023-11-08 15:00:00",13.59,97.4,338.5635,30.91,198.7,6.201,9.88,2.824
"2023-11-08 14:00:00",13.59,97.2,447.9739,30.2,182.4,8.86,12.71,6.354
"2023-11-08 13:00:00",13.59,97.1,547.2089,30.22,176,8.48,10.59,5.648
"2023-11-08 12:00:00",13.59,96.9,503.833,29.6,171.9,9.91,13.41,7.06
"2023-11-08 11:00:00",13.59,96.8,497.0884,29.42,169.2,10.61,14.83,6.354
"2023-11-08 10:00:00",13.59,96.7,395.9276,29.29,177.4,8.75,12,5.648
"2023-11-08 09:00:00",13.58,96.4,202.5888,28.62,170.3,9.26,12.71,5.648
"2023-11-08 08:00:00",13.58,96.1,51.63102,28.1,182.1,9.45,14.12,6.354
"2023-11-08 07:00:00",13.57,96.2,0.9870467,28.21,193.7,8.91,14.83,3.53
"2023-11-08 06:00:00",13.59,96,0,27.95,178.6,5.299,9.18,2.824
"2023-11-08 05:00:00",13.59,95.9,0,27.81,200.3,4.02,7.06,1.412
"2023-11-08 04:00:00",13.59,95.9,0,27.78,193.9,7.472,18.36,1.412
"2023-11-08 03:00:00",13.59,96,0,27.8,185.4,9.3,18.36,2.118
"2023-11-08 02:00:00",13.59,96,0,27.8,183.9,14.47,21.18,7.06
"2023-11-08 01:00:00",13.59,96.1,0,28.12,197.7,12.08,18.36,6.354
"2023-11-08 00:00:00",13.59,96.1,0,28.16,192,13.46,19.06,5.648
"2023-11-07 23:00:00",13.59,96.2,0,28.26,180.2,14.37,20.47,6.354
"2023-11-07 22:00:00",13.59,96.1,0,27.99,172.4,14.94,21.18,10.59
"2023-11-07 21:00:00",13.59,96.1,0.2680866,28.17,187.1,9.43,17.65,5.648
"2023-11-07 20:00:00",13.59,95.7,0,27.36,174.5,10.16,13.41,6.354
"2023-11-07 19:00:00",13.59,95.8,0,27.72,167.9,9.53,15.53,4.942
"2023-11-07 18:00:00",13.59,95.7,0,27.48,184,5.774,9.88,1.412
"2023-11-07 17:00:00",13.59,95.1,30.135,26.73,206,2.361,6.354,0
"2023-11-07 16:00:00",13.59,95.4,187.2803,27.37,69.12,3.54,8.47,0
"2023-11-07 15:00:00",13.59,95.6,452.62,27.96,93.2,6.077,12,2.118
"2023-11-07 14:00:00",13.59,96.3,1008.094,29.16,97.7,6.838,16.94,1.412
"2023-11-07 13:00:00",13.59,96.4,1016.306,29.65,114.3,6.817,13.41,2.118
"2023-11-07 12:00:00",13.59,96.5,881.3977,29.24,102.4,6.472,13.41,1.412
"2023-11-07 11:00:00",13.58,97.4,830.4353,30.92,123.9,3.548,9.18,0
"2023-11-07 10:00:00",13.58,97.2,186.8688,30.2,186.9,3.654,14.83,0
"2023-11-07 09:00:00",13.58,97,138.8451,29.46,186.9,7.601,19.77,1.412
"2023-11-07 08:00:00",13.59,97.9,26.7845,30.87,186.9,5.63,10.59,2.118
"2023-11-07 07:00:00",13.59,97.6,0.5118035,30.6,186.9,4.716,9.18,2.118
"2023-11-07 06:00:00",13.59,98,0,30.57,186.9,4.82,7.766,0.706
"2023-11-07 05:00:00",13.59,98.5,0,30.71,186.9,7.829,11.3,3.53
"2023-11-07 04:00:00",13.59,100,0,30.55,186.9,9.86,13.41,7.766
"2023-11-07 03:00:00",13.59,100,0,31.16,186.9,9.11,14.12,5.648
"2023-11-07 02:00:00",13.59,100,0,31.39,186.9,9.5,13.41,6.354
"2023-11-07 01:00:00",13.59,100,0,31.62,186.9,10.18,13.41,7.06
"2023-11-07 00:00:00",13.59,100,0,31.59,186.9,9.13,11.3,6.354
"2023-11-06 23:00:00",13.59,100,0,31.34,186.9,8.11,12,4.942
"2023-11-06 22:00:00",13.59,100,0,31.27,186.9,10.68,14.12,7.06
"2023-11-06 21:00:00",13.59,100,0,31.03,186.9,9.21,12.71,6.354
"2023-11-06 20:00:00",13.59,100,0,30.82,186.9,10.01,14.83,7.06
"2023-11-06 19:00:00",13.59,100,0,30.94,185.5,10.74,16.24,4.942
"2023-11-06 18:00:00",13.59,100,0,31,183.1,11.55,18.36,4.942
"2023-11-06 17:00:00",13.58,100,10.13859,30.97,203.8,9.59,14.83,3.53
"2023-11-06 16:00:00",13.59,100,67.93536,31.32,195.4,11.08,15.53,6.354
"2023-11-06 15:00:00",13.59,100,191.9141,31.29,175.2,16.69,25.42,11.3
"2023-11-06 14:00:00",13.59,99.7,257.6319,31.7,183.6,16.4,24.71,9.88
"2023-11-06 13:00:00",13.58,97.5,314.5013,32.75,182.2,10.14,15.53,6.354
"2023-11-06 12:00:00",13.59,95.9,408.8582,34.08,185.8,9.03,13.41,5.648
"2023-11-06 11:00:00",13.59,92.1,501.5644,36.18,170.8,1.275,7.766,0
"2023-11-06 10:00:00",13.59,90.7,489.3926,35.56,170.7,1.13,4.236,0
"2023-11-06 09:00:00",13.59,92.8,328.4799,34.85,210.5,1.775,5.648,0
"2023-11-06 08:00:00",13.59,96.3,60.66053,34.34,240.5,2.797,5.648,0.706
"2023-11-06 07:00:00",13.58,100,1.523208,33.92,192.6,2.406,9.88,0
"2023-11-06 06:00:00",13.59,100,0.8773645,33.59,189.2,5.834,12,0.706
"2023-11-06 05:00:00",13.59,100,0.1705979,32.94,207,3.336,9.88,0.706
"2023-11-06 04:00:00",13.59,100,0,32.27,192.5,7.099,11.3,2.824
"2023-11-06 03:00:00",13.59,100,0,32.48,200.8,3.671,8.47,0.706
"2023-11-06 02:00:00",13.59,100,0,31.81,174.9,5.379,14.83,0.706
"2023-11-06 01:00:00",13.59,100,0,31.84,197.5,9.15,16.94,3.53
"2023-11-06 00:00:00",13.59,100,0,31.89,205.2,8.84,13.41,3.53
"2023-11-05 23:00:00",13.59,100,0,32.13,217.6,5.379,9.88,2.118
"2023-11-05 22:00:00",13.59,97.5,0.01218582,31.89,200.7,4.726,16.94,0.706
"2023-11-05 21:00:00",13.59,94.3,0,33.06,186.6,10.59,23.3,2.118
"2023-11-05 20:00:00",13.59,88.3,0.1706058,34.34,191.7,15.8,33.18,2.118
"2023-11-05 19:00:00",13.59,86.3,0,34.6,182.1,7.015,16.24,1.412
"2023-11-05 18:00:00",13.59,94.4,0,33.42,182,11.07,28.95,2.118
"2023-11-05 17:00:00",13.58,92.8,8.7015,33.83,192,16.68,30.36,4.236
"2023-11-05 16:00:00",13.58,90.4,254.2337,34.69,191.6,14.86,26.83,6.354
"2023-11-05 15:00:00",13.58,94.3,225.5193,34.28,189.4,12.63,31.77,3.53
"2023-11-05 14:00:00",13.58,96.7,241.7267,34.09,190.9,20.42,29.65,10.59
"2023-11-05 13:00:00",13.58,100,133.2845,33.88,188.1,14.5,28.24,1.412
"2023-11-05 12:00:00",13.58,100,190.6277,33.98,176.2,18.31,28.24,9.18
"2023-11-05 11:00:00",13.58,100,160.691,33.27,183.6,17.53,29.65,5.648
"2023-11-05 10:00:00",13.58,100,133.274,32.96,188.3,20.17,26.83,9.18
"2023-11-05 09:00:00",13.59,100,87.65436,32.8,193.5,16.96,26.12,11.3
"2023-11-05 08:00:00",13.58,100,31.17599,33.54,184.8,19.95,29.65,11.3
"2023-11-05 07:00:00",13.59,100,0.4996994,33.44,196.8,20.58,31.77,7.766
"2023-11-05 06:00:00",13.59,100,0,33.87,188.3,27.27,43.77,15.53
"2023-11-05 05:00:00",13.59,100,0.01218671,33.42,179.4,28.46,39.54,16.94
"2023-11-05 04:00:00",13.59,100,0,34.43,179.1,18.48,31.77,9.88
"2023-11-05 03:00:00",13.59,100,0,34.88,180.5,15.42,24,7.766
"2023-11-05 02:00:00",13.59,97.8,0,35.14,187.9,12.18,19.06,7.766
"2023-11-05 01:00:00",13.59,98.6,0,34.83,191.6,10.01,18.36,6.354
"2023-11-05 00:00:00",13.59,94.6,0,33.92,202.7,16.59,27.53,8.47
"2023-11-04 23:00:00",13.59,97.5,0,35.22,199.7,19.52,38.12,6.354
"2023-11-04 22:00:00",13.59,98,0,36.11,185.4,24.8,40.95,9.18
"2023-11-04 21:00:00",13.59,96.4,0.04875095,36.77,187.3,33.69,47.3,15.53
"2023-11-04 20:00:00",13.59,94.1,0.5362101,37.57,186.5,39.75,59.3,22.59
"2023-11-04 19:00:00",13.59,97.5,0.3899498,38.31,187.3,42.37,61.42,21.89
"2023-11-04 18:00:00",13.59,95.5,0.6214728,39.07,183.7,39.7,52.95,24
"2023-11-04 17:00:00",13.59,96.9,18.01061,40.54,183.3,36.25,50.83,15.53
"2023-11-04 16:00:00",13.59,100,106.5649,41.66,191.4,28.85,48.71,11.3
"2023-11-04 15:00:00",13.59,100,149.7387,41.85,178.9,25.74,39.54,12
"2023-11-04 14:00:00",13.59,97.9,285.6951,41.72,187.8,32.59,47.3,14.83
"2023-11-04 13:00:00",13.59,98.1,157.9516,42.31,188.5,31.82,47.3,13.41
"2023-11-04 12:00:00",13.59,100,189.2571,43.35,185.2,29.64,53.66,7.766
"2023-11-04 11:00:00",13.58,100,112.56,43.96,186.2,25.27,43.77,7.766
"2023-11-04 10:00:00",13.59,100,94.19656,43.82,184.9,32.31,57.19,13.41
"2023-11-04 09:00:00",13.59,100,25.11487,44.41,193.9,34.5,60.01,15.53
"2023-11-04 08:00:00",13.59,100,7.884224,44.16,191.7,31.16,47.3,13.41
"2023-11-04 07:00:00",13.59,100,0,43.52,186.4,38,67.07,12
"2023-11-04 06:00:00",13.59,100,0,44.05,187.7,33.23,56.48,12.71
"2023-11-04 05:00:00",13.59,100,0,43.48,197.1,27.1,40.95,9.18
"2023-11-04 04:00:00",13.59,100,0.07311457,42.8,200.3,25.15,40.24,9.18
"2023-11-04 03:00:00",13.59,100,0,41.07,215.8,16.31,28.95,8.47
"2023-11-04 02:00:00",13.59,100,0,40.22,228.1,14.71,22.59,4.942
"2023-11-04 01:00:00",13.59,98.1,0,38.94,207.8,22.89,33.89,11.3
"2023-11-04 00:00:00",13.59,97.5,0,37.72,207.8,19.09,36.71,7.766
"2023-11-03 23:00:00",13.59,96,0,37.31,191.1,17.14,33.89,3.53
"2023-11-03 22:00:00",13.59,70.16,0,41.31,175,13.78,36.01,1.412
